Subject Area,Catalogue Number,Instructor Name,Total Enrolled,Average Grade (GPA),Std Dev (GPA)
ENGCOMP,2       ,"CHRISTENSEN, TAMAR S",57.0,3.422807017543859,0.7516105616886861
ENGCOMP,3D      ,"CHRISTENSEN, TAMAR S",42.0,3.7095238095238097,0.3865657855733792
ENGCOMP,3DX     ,"CHRISTENSEN, TAMAR S",17.0,3.4705882352941178,0.9118595776068574
ENGCOMP,100W    ,"CHRISTENSEN, TAMAR S",50.0,3.5839999999999996,0.9464375309548961
EDUC   ,477     ,"CHRISTIE, CHRISTINA A",26.0,3.7115384615384617,0.3640867638319651
CH ENGR,109     ,"CHRISTOFIDES, PANAGIOTIS D",288.0,3.5756944444444443,0.5476904194202153
CH ENGR,107     ,"CHRISTOFIDES, PANAGIOTIS D",295.0,3.5762711864406778,0.5542865266056523
MOL BIO,254B    ,"CHRISTOFK, HEATHER R",13.0,3.923076923076923,0.1967186438852988
STATS  ,100C    ,"CHRISTOU, NICOLAS",658.0,3.5024316109422493,0.45502281151690444
STATS  ,12      ,"CHRISTOU, NICOLAS",76.0,3.3973684210526316,0.5700816387082149
STATS  ,100B    ,"CHRISTOU, NICOLAS",406.0,3.4938423645320205,0.48003131545870004
STATS  ,C173    ,"CHRISTOU, NICOLAS",97.0,3.617525773195876,0.3558090271040521
STATS  ,C183    ,"CHRISTOU, NICOLAS",143.0,3.6195804195804198,0.37421409325229216
STATS  ,403     ,"CHRISTOU, NICOLAS",139.0,3.7935251798561156,0.23785874324917208
MED    ,185     ,"CHU, GRANT",51.0,3.635294117647059,0.9529774865994463
HLT ADM,418     ,"CHU, JUN",71.0,3.9338028169014088,0.21685567471024803
THEATER,242     ,"CHU, REGINALD LAP-CHI",23.0,3.6956521739130435,0.3470099119866942
THEATER,72      ,"CHU, REGINALD LAP-CHI",17.0,3.9588235294117644,0.16470588235294123
COMPTNG,10A     ,"CHU, WEIQI",583.0,3.3137221269296737,0.9310078853851538
COMPTNG,10C     ,"CHU, WEIQI",104.0,3.1500000000000004,0.9865440845543755
ASIA AM,M119XP  ,"CHUN, JENNIFER JEEHAE",21.0,3.7047619047619045,0.49326530143156416
ASIA AM,M119    ,"CHUN, JENNIFER JEEHAE",69.0,3.681159420289855,0.5703483203001734
ASIA AM,200B    ,"CHUN, JENNIFER JEEHAE",14.0,4.0,0.0
LBR STD,M119    ,"CHUN, JENNIFER JEEHAE",26.0,3.3461538461538463,1.0012418324763461
INTL DV,110     ,"CHUN, JENNIFER JEEHAE",305.0,3.6150819672131145,0.6032442969527073
INTL DV,191     ,"CHUN, JENNIFER JEEHAE",25.0,3.804,0.4228285704632553
PSYCH  ,277A    ,"CHUNG, ANNA SHAN-LAI",22.0,3.972727272727273,0.0862439361864103
PSYCH  ,295     ,"CHUNG, ANNA SHAN-LAI",14.0,4.0,0.0
PSYCH  ,273B    ,"CHUNG, ANNA SHAN-LAI",12.0,4.0,0.0
ASIA AM,M117    ,"CHUNG, ANNA SHAN-LAI",31.0,3.129032258064516,0.9426091272109308
PSYCH  ,M107    ,"CHUNG, ANNA SHAN-LAI",101.0,3.4594059405940594,0.7346014232587753
PSYCH  ,277B    ,"CHUNG, ANNA SHAN-LAI",22.0,3.9681818181818183,0.14580922665768586
HLT POL,200B    ,"CHUONG, LINH HONG",31.0,3.8806451612903223,0.29118152506830347
LAW    ,700     ,"CHURG, EMILY",18.0,3.9833333333333334,0.06871842709362763
LAW    ,108B    ,"CHURG, EMILY",97.0,3.453608247422681,0.40078836116764166
POL SCI,204A    ,"CHWE, MICHAEL S Y",19.0,4.0,0.0
POL SCI,269     ,"CHWE, MICHAEL S Y",25.0,4.0,0.0
POL SCI,30      ,"CHWE, MICHAEL S Y",887.0,3.7581736189402486,0.6304006718433303
POL SCI,172     ,"CHWE, MICHAEL S Y",149.0,3.440268456375839,1.0241329259812055
ITALIAN,114B    ,"CIAVOLELLA, MASSIMO",18.0,3.7944444444444443,0.1870003631078537
ITALIAN,116A    ,"CIAVOLELLA, MASSIMO",26.0,3.5269230769230777,0.7573017345548361
ITALIAN,140     ,"CIAVOLELLA, MASSIMO",23.0,3.8173913043478267,0.24074553391142836
ITALIAN,110     ,"CIAVOLELLA, MASSIMO",68.0,3.635294117647059,0.2993938513074243
INF STD,280     ,"CICCONE, PATRICIA",28.0,3.942857142857143,0.19717391059774655
INF STD,C115    ,"CICCONE, PATRICIA",23.0,3.821739130434783,0.4117370644087553
INF STD,438A    ,"CICCONE, PATRICIA",9.0,3.9000000000000004,0.14142135623730942
MSC IND,104B    ,"CIMINO, MARC DAVID",40.0,3.6225,0.43731424628063514
ASTR   ,5       ,"CIURLO, ANNA",37.0,3.3810810810810814,0.8478391732493424
ASTR   ,81      ,"CIURLO, ANNA",32.0,3.403125,0.7286478809239755
MCD BIO,120     ,"CLARK, AMANDER THERESE",92.0,3.965217391304347,0.1237412997457192
MCD BIO,144     ,"CLARK, AMANDER THERESE",98.0,3.837755102040816,0.3903204612545557
PSYCH  ,120A    ,"CLARK, COURTNEY MCCAULEY",315.0,3.84952380952381,0.3622129014006032
PSYCH  ,10      ,"CLARK, COURTNEY MCCAULEY",854.0,3.5202576112412176,0.7598683659927213
PSYCH  ,100B    ,"CLARK, COURTNEY MCCAULEY",126.0,3.628571428571429,0.6100815900232205
PSYCH  ,121     ,"CLARK, COURTNEY MCCAULEY",26.0,3.9615384615384617,0.1923076923076923
ECON   ,145     ,"CLARK, DANIEL",124.0,3.403225806451613,0.7258960518171348
BMD RES,5HA     ,"CLARK, IRA E",85.0,3.890588235294118,0.5270614495732899
BMD RES,193H    ,"CLARK, IRA E",71.0,3.9957746478873237,0.03535183210707359
BMD RES,194H    ,"CLARK, IRA E",80.0,4.0,0.0
NURSING,M172    ,"CLARK, LAUREN",45.0,3.8977777777777773,0.2525328483706087
DIS STD,M172XP  ,"CLARK, LAUREN",24.0,3.975,0.08291561975888495
DIS STD,M172    ,"CLARK, LAUREN",67.0,3.9029850746268657,0.26652554370805626
CHEM   ,C264    ,"CLARKE, CATHERINE FREITAG",10.0,4.0,0.0
CHEM   ,153A    ,"CLARKE, CATHERINE FREITAG",200.0,2.8935000000000004,0.9714976839910634
CHEM   ,269E    ,"CLARKE, CATHERINE FREITAG",22.0,3.8,0.21320071635561044
CHEM   ,153C    ,"CLARKE, CATHERINE FREITAG",303.0,3.2937293729372943,0.8371689007274167
CHEM   ,258     ,"CLARKE, CATHERINE FREITAG",13.0,3.8153846153846156,0.34383840982503094
CHEM   ,C164    ,"CLARKE, CATHERINE FREITAG",72.0,3.9722222222222223,0.16433554953054488
CHEM   ,268     ,"CLARKE, STEVEN G",34.0,4.0,0.0
CHEM   ,C250    ,"CLARKE, STEVEN G",25.0,3.884,0.3966661064421814
CHEM   ,153A    ,"CLARKE, STEVEN G",200.0,2.8935000000000004,0.9714976839910634
CHEM   ,153C    ,"CLARKE, STEVEN G",85.0,3.0694117647058823,0.7808025327544151
CHEM   ,C150    ,"CLARKE, STEVEN G",68.0,3.9323529411764704,0.48307872226285664
CHEM   ,C165    ,"CLARKE, STEVEN G",56.0,3.6928571428571426,0.6760856726293598
PHILOS ,C133B   ,"CLATTERBUCK, HAYLEY",33.0,3.7515151515151515,0.3924447169105958
PHILOS ,171     ,"CLATTERBUCK, HAYLEY",51.0,3.5941176470588236,0.8411970380044173
PHILOS ,125     ,"CLATTERBUCK, HAYLEY",36.0,3.5972222222222223,0.9485328176572698
LAW    ,224     ,"CLAUSING, KIMBERLY ANNE",32.0,3.640625,0.38067323175526807
LAW    ,220     ,"CLAUSING, KIMBERLY ANNE",98.0,3.5295918367346935,0.38682622362024516
LAW    ,488     ,"CLAUSING, KIMBERLY ANNE",11.0,3.5999999999999996,0.3541956316141484
COMM   ,M125    ,"CLAYMAN, STEVEN E",75.0,3.3533333333333335,0.6304143258383508
SOCIOL ,CM125   ,"CLAYMAN, STEVEN E",323.0,3.2814241486068116,0.5569391829764645
COMM   ,M144A   ,"CLAYMAN, STEVEN E",17.0,3.5176470588235293,0.41901185455313245
SOCIOL ,C244A   ,"CLAYMAN, STEVEN E",5.0,3.88,0.1469693845669906
SOCIOL ,CM124A  ,"CLAYMAN, STEVEN E",290.0,3.300344827586207,0.6560329194779507
I E STD,M150    ,"CLAYTON, JOHN BUNYAN",12.0,3.6666666666666665,0.483620604284897
LING   ,M4      ,"CLAYTON, JOHN BUNYAN",26.0,3.8500000000000005,0.3319522671895881
I E STD,M70     ,"CLAYTON, JOHN BUNYAN",74.0,3.925675675675676,0.2493563665047182
THEATER,C151A   ,"CLEMENT, SARA RYUNG",11.0,3.7363636363636363,0.5645154435003645
PSYCH  ,120A    ,"CLEWETT, DAVID",1127.0,3.685181898846496,0.6523471632449492
PSYCH  ,262     ,"CLEWETT, DAVID",29.0,3.9172413793103447,0.24784445277332984
PSYCH  ,124C    ,"CLEWETT, DAVID",257.0,3.7486381322957194,0.5018333057073178
MECH&AE,162D    ,"CLITES, TYLER ROY",100.0,3.8989999999999996,0.1846591454545374
MECH&AE,298     ,"CLITES, TYLER ROY",18.0,3.8000000000000003,0.33665016461206926
MECH&AE,162E    ,"CLITES, TYLER ROY",100.0,3.9779999999999998,0.09442457307290299
MECH&AE,82      ,"CLITES, TYLER ROY",163.0,3.522699386503067,0.7015583542054445
MECH&AE,263E    ,"CLITES, TYLER ROY",108.0,3.7925925925925927,0.3790103349767713
CHEM   ,269A    ,"CLUBB, ROBERT THOMPSON",76.0,3.9881578947368417,0.05841571810637658
CHEM   ,268     ,"CLUBB, ROBERT THOMPSON",72.0,3.875,0.551198189805123
CHEM   ,156     ,"CLUBB, ROBERT THOMPSON",375.0,3.050933333333333,0.940520669038639
CHEM   ,M230B   ,"CLUBB, ROBERT THOMPSON",17.0,3.6529411764705877,0.40601021004087995
CHEM   ,269E    ,"CLUBB, ROBERT THOMPSON",21.0,3.9857142857142858,0.06388765649999395
DANCE  ,65      ,"COAD, GRACELYNN WHYTE",213.0,3.887793427230047,0.353442247215048
DANCE  ,C174B   ,"COAD, GRACELYNN WHYTE",14.0,4.0,0.0
DANCE  ,C115    ,"COAD, GRACELYNN WHYTE",244.0,3.9381147540983608,0.21724365699285228
STATS  ,C155    ,"COCHRAN, SUSAN D",43.0,3.4186046511627906,0.8675696645048537
EPIDEM ,413     ,"COCHRAN, SUSAN D",53.0,4.0,0.0
EPIDEM ,410     ,"COCHRAN, SUSAN D",37.0,4.0,0.0
MGMT   ,231E    ,"COCKRUM, WILLIAM M",70.0,3.4642857142857144,0.48874057222495404
MGMT   ,457D    ,"COCKRUM, WILLIAM M",23.0,4.0,0.0
MGMT   ,293C    ,"COCKRUM, WILLIAM M",52.0,4.0,0.0
MGMT   ,596     ,"COCKRUM, WILLIAM M",12.0,4.0,0.0
EPS SCI,121F    ,"COFFEY, KEVIN",20.0,3.5200000000000005,0.4178516483155236
EPS SCI,111     ,"COFFEY, KEVIN",15.0,3.5466666666666673,0.38447655614123244
EPS SCI,61      ,"COFFEY, KEVIN",113.0,3.1831858407079645,0.800321025729234
EPS SCI,103B    ,"COFFEY, KEVIN",17.0,3.452941176470588,0.8037541671715767
EPS SCI,133     ,"COFFEY, KEVIN",76.0,3.7447368421052634,0.35071158372435995
EPS SCI,1       ,"COFFEY, KEVIN",1077.0,3.3663881151346335,0.7976306893484052
EPS SCI,112     ,"COFFEY, KEVIN",65.0,3.3738461538461544,0.6502725873584265
EPS SCI,121     ,"COFFEY, KEVIN",28.0,3.4,0.446414285485707
MGMTMSA,436     ,"COGGESHALL, STEPHEN VANCE",28.0,3.7178571428571425,0.3240960741911609
LAW    ,683     ,"COHEN, DALE M",39.0,3.6666666666666665,0.2867441755680877
LAW    ,769     ,"COHEN, DALE M",74.0,3.8864864864864868,0.19543736421395588
LAW    ,450     ,"COHEN, DALE M",47.0,3.593617021276595,0.3341577250972826
SOC WLF,290G    ,"COHEN, DAVID",85.0,3.8411764705882354,0.2170899069087757
SPAN   ,M172XP  ,"COHEN, GREG D",36.0,3.7333333333333325,0.392286743197994
SPAN   ,25      ,"COHEN, GREG D",80.0,3.74625,0.3379880730144187
SPAN   ,M180    ,"COHEN, GREG D",8.0,3.875,0.23848480035423647
SPAN   ,180     ,"COHEN, GREG D",180.0,3.5427777777777782,0.7022211234168618
SPAN   ,191B    ,"COHEN, GREG D",98.0,3.761224489795918,0.4916927556217014
SPAN   ,191C    ,"COHEN, GREG D",12.0,3.975,0.08291561975888495
ART HIS,21      ,"COHEN, MEREDITH MARIE",461.0,3.5013015184381784,0.8676885032013021
ART HIS,115C    ,"COHEN, MEREDITH MARIE",32.0,3.13125,1.1367270725640346
ART HIS,185     ,"COHEN, MEREDITH MARIE",22.0,3.8409090909090904,0.21879648266470436
ENGL   ,110V    ,"COHEN, MICHAEL C",22.0,3.563636363636363,0.8824271561723457
ENGL   ,167A    ,"COHEN, MICHAEL C",37.0,3.6135135135135132,0.4393866499972016
ENGL   ,191H    ,"COHEN, MICHAEL C",13.0,3.869230769230769,0.3122735866182222
ENGL   ,10B     ,"COHEN, MICHAEL C",207.0,3.840096618357488,0.26445822905725724
ENGL   ,10C     ,"COHEN, MICHAEL C",67.0,3.7402985074626867,0.3447082701217214
ENGL   ,200     ,"COHEN, MICHAEL C",10.0,4.0,0.0
ENGL   ,166B    ,"COHEN, MICHAEL C",36.0,3.5444444444444447,0.9062880473069023
ENGL   ,184     ,"COHEN, MICHAEL C",18.0,3.75,0.24324199198877378
CH ENGR,C118    ,"COHEN, YORAM",28.0,3.9535714285714283,0.14755663042938283
MCD BIO,CM156   ,"COHN, DANIEL H",50.0,3.208,0.7224513824472897
LIFESCI,107     ,"COHN, DANIEL H",338.0,3.472189349112426,0.6033892928310268
MCD BIO,191     ,"COHN, DANIEL H",13.0,3.8846153846153846,0.14595127662315588
MIMG   ,CM156   ,"COHN, DANIEL H",79.0,3.116455696202532,0.6950877150270154
ENGL   ,183B    ,"COLACURCIO, MICHAEL J",10.0,3.91,0.13747727084867511
ENGL   ,166A    ,"COLACURCIO, MICHAEL J",18.0,3.822222222222222,0.22986845406196893
ENGL   ,4W      ,"COLACURCIO, MICHAEL J",59.0,3.7474576271186444,0.5597686968447332
ENGL   ,170A    ,"COLACURCIO, MICHAEL J",62.0,3.541935483870968,0.8488224076381565
ENGL   ,166C    ,"COLACURCIO, MICHAEL J",62.0,3.493548387096774,0.8458381923622798
ENV HLT,C200A   ,"COLE, BRIAN L",26.0,3.7615384615384615,0.47561856329571417
ENV HLT,100     ,"COLE, BRIAN L",164.0,3.872560975609756,0.27102475350728084
ENV HLT,200D    ,"COLE, BRIAN L",18.0,3.522222222222222,0.9071050138615923
EDUC   ,112     ,"COLE, EDDIE RICE",38.0,3.4973684210526317,0.5168155744074848
EDUC   ,209A    ,"COLE, EDDIE RICE",36.0,3.716666666666667,0.3210226714043037
EDUC   ,C209A   ,"COLE, EDDIE RICE",36.0,3.833333333333334,0.21343747458109497
EDUC   ,473     ,"COLE, EDDIE RICE",26.0,3.3000000000000003,0.5717718748968657
AF AMER,M115    ,"COLE, TOLUWANI OLUWASEMILORE",22.0,3.486363636363636,1.1370997615726577
LAW    ,202     ,"COLGAN, BETH",202.0,3.4960396039603956,0.38187157451376946
LAW    ,503     ,"COLGAN, BETH",16.0,3.73125,0.3617988909601576
BIOL CH,M140    ,"COLICELLI, JOHN J",40.0,3.81,0.35623026261113755
MCD BIO,M140    ,"COLICELLI, JOHN J",147.0,3.7367346938775516,0.49694052158544466
MCD BIO,194A    ,"COLLER, HILARY ANN",10.0,4.0,0.0
MCD BIO,192B    ,"COLLER, HILARY ANN",113.0,3.9911504424778763,0.07109450537484932
MCD BIO,165A    ,"COLLER, HILARY ANN",698.0,3.9207736389684817,0.2727047540071581
SOCIOL ,191V    ,"COLLETT, JESSICA LYN",20.0,3.7700000000000005,0.3675595189897822
SOCIOL ,285B    ,"COLLETT, JESSICA LYN",10.0,4.0,0.0
SOCIOL ,110     ,"COLLETT, JESSICA LYN",145.0,3.2579310344827586,0.9892295131699802
SOCIOL ,89      ,"COLLETT, JESSICA LYN",25.0,3.8840000000000003,0.3966661064421814
SOCIOL ,156     ,"COLLETT, JESSICA LYN",144.0,3.6000000000000005,0.72014659001561
SOCIOL ,130     ,"COLLETT, JESSICA LYN",134.0,3.413432835820896,0.7960528600141665
SOCIOL ,1       ,"COLLETT, JESSICA LYN",1190.0,3.475378151260504,0.8155673283583996
LAW    ,108B    ,"COLLINS, AMELIA MILLER",97.0,3.4453608247422687,0.44905872197841434
MGMTFT ,409     ,"COLLINS, HANNE",149.0,3.4395973154362416,0.43885433396030865
ENV HLT,200D    ,"COLLINS, MICHAEL D",39.0,3.746153846153846,0.3754287489819209
ENV HLT,C240    ,"COLLINS, MICHAEL D",50.0,3.4,0.4171330722922842
ENV HLT,C140    ,"COLLINS, MICHAEL D",23.0,3.28695652173913,0.6117006569898505
FRNCH  ,191B    ,"COLON, EGLANTINE",11.0,3.7,0.6105139414683932
FRNCH  ,4       ,"COLON, EGLANTINE",10.0,3.7599999999999993,0.3136877428271625
FRNCH  ,14      ,"COLON, EGLANTINE",23.0,3.834782608695652,0.21590798292061109
FRNCH  ,5       ,"COLON, EGLANTINE",52.0,3.6115384615384616,0.5783444030339622
FRNCH  ,6       ,"COLON, EGLANTINE",66.0,3.6515151515151514,0.6513953378203347
FRNCH  ,100     ,"COLON, EGLANTINE",16.0,3.875,0.2883140648667699
FRNCH  ,133     ,"COLON, EGLANTINE",11.0,3.7363636363636363,0.3699452718068328
SOC WLF,M290L   ,"COLUNGA, TRACY MELINDA",17.0,3.9647058823529413,0.09665692191267633
PUB PLC,M214    ,"COLUNGA, TRACY MELINDA",18.0,3.9833333333333334,0.06871842709362763
PSYCTRY,174     ,"COLWELL, CHRISTOPHER S",31.0,4.0,0.0
PHYSCI ,CM123   ,"COLWELL, CHRISTOPHER S",118.0,3.9271186440677965,0.18850932492744785
PHYSCI ,C226    ,"COLWELL, CHRISTOPHER S",10.0,4.0,0.0
NEURO  ,M220    ,"COLWELL, CHRISTOPHER S",26.0,3.657692307692308,0.5039635799746132
PHYSCI ,C126    ,"COLWELL, CHRISTOPHER S",183.0,3.7819672131147537,0.3321604375931446
NEUROSC,CM123   ,"COLWELL, CHRISTOPHER S",104.0,3.9057692307692307,0.21609600923455433
HLT POL,M205    ,"COMANOR, WILLIAM S",71.0,3.915492957746479,0.17332529648355108
PUB PLC,M204A   ,"COMANOR, WILLIAM S",11.0,3.9454545454545453,0.11570838237598043
PUB PLC,M201A   ,"COMANOR, WILLIAM S",13.0,3.7538461538461543,0.23734228646986946
HLT POL,141     ,"COMANOR, WILLIAM S",24.0,3.8958333333333335,0.17906974122453578
URBN PL,232     ,"COMMINS, STEPHEN K",78.0,3.926923076923077,0.12877437725217844
URBN PL,205B    ,"COMMINS, STEPHEN K",123.0,3.9813008130081298,0.12900469109510038
URBN PL,205A    ,"COMMINS, STEPHEN K",127.0,3.94251968503937,0.3834201012231206
URBN PL,239     ,"COMMINS, STEPHEN K",10.0,4.0,0.0
COM HLT,292     ,"COMULADA, WARREN S",16.0,4.0,0.0
HLT POL,237C    ,"COMULADA, WARREN S",14.0,3.7571428571428567,0.30639443699324603
COM SCI,259     ,"CONG, JINGSHENG JASON",74.0,3.9040540540540545,0.22865008625194985
COM SCI,133     ,"CONG, JINGSHENG JASON",251.0,3.430677290836654,0.7316787030822032
C&S BIO,M32     ,"CONLEY, WILLIAM JOSEPH",10.0,2.95,1.0404326023342405
MATH   ,31AL    ,"CONLEY, WILLIAM JOSEPH",153.0,3.5143790849673207,0.9347620927380816
LIFESCI,M32     ,"CONLEY, WILLIAM JOSEPH",10.0,3.5700000000000003,0.47339201514178497
MATH   ,131A    ,"CONLEY, WILLIAM JOSEPH",38.0,2.9710526315789476,1.1507224034759624
MATH   ,31A     ,"CONLEY, WILLIAM JOSEPH",187.0,2.9614973262032085,1.0414479347499759
MATH   ,42      ,"CONLEY, WILLIAM JOSEPH",45.0,3.7222222222222223,0.6582430786702462
MATH   ,115A    ,"CONLEY, WILLIAM JOSEPH",33.0,3.287878787878788,0.7310256703852247
LIFESCI,30B     ,"CONLEY, WILLIAM JOSEPH",356.0,3.198314606741573,0.966167845416613
MATH   ,120A    ,"CONLEY, WILLIAM JOSEPH",69.0,2.889855072463768,1.0307089058319165
MATH   ,182     ,"CONLEY, WILLIAM JOSEPH",34.0,3.1352941176470592,0.9833563033698227
MATH   ,116     ,"CONLEY, WILLIAM JOSEPH",37.0,3.1459459459459462,0.9632699362334175
MATH   ,115AH   ,"CONLEY, WILLIAM JOSEPH",108.0,2.9481481481481486,1.0163006154751109
MATH   ,M32T    ,"CONLEY, WILLIAM JOSEPH",43.0,3.230232558139534,0.7225712755446989
LAW    ,751     ,"CONNER, JEFFREY B",24.0,3.8958333333333335,0.17906974122453578
LAW    ,972     ,"CONNER, JEFFREY B",47.0,3.6574468085106386,0.3369100396697017
LAW    ,785     ,"CONNER, JEFFREY B",18.0,3.688888888888889,0.31249691356500525
FILM TV,484B    ,"CONNORS, APRIL",26.0,4.0,0.0
FILM TV,484A    ,"CONNORS, APRIL",27.0,4.0,0.0
MGMT   ,275     ,"CONROY, MATTHEW RYAN",148.0,3.5493243243243247,0.40176916554322617
LAW    ,779     ,"CONSOLI, ANTHONY",20.0,3.965,0.15256146302392362
ECON   ,103     ,"CONVERY, PATRICK DENNIS",624.0,2.950480769230769,0.8590765910987025
ECON   ,106FB   ,"CONVERY, PATRICK DENNIS",914.0,3.4927789934354485,0.6440370666961932
ECON   ,1       ,"CONVERY, PATRICK DENNIS",83.0,2.537349397590362,1.4696701411216246
ECON   ,4       ,"CONVERY, PATRICK DENNIS",212.0,3.8919811320754714,0.24433552484361581
ECON   ,106F    ,"CONVERY, PATRICK DENNIS",960.0,3.4805208333333337,0.6525476831103141
ECON   ,160     ,"CONVERY, PATRICK DENNIS",1339.0,3.2480209111277074,0.7731888207370095
ECON   ,431     ,"CONVERY, PATRICK DENNIS",93.0,3.909677419354839,0.1923619550435558
ECON   ,103L    ,"CONVERY, PATRICK DENNIS",623.0,2.9568218298555378,0.8530076212808797
ARCH&UD,289     ,"CONWAY, MATTHEW J",122.0,3.705737704918033,0.3094943470782966
ARCH&UD,403C    ,"CONWAY, MATTHEW J",21.0,3.880952380952381,0.23425474049997794
ARCH&UD,401     ,"CONWAY, MATTHEW J",21.0,3.8857142857142852,0.1456862718169366
CHEM   ,241B    ,"CONWAY, STUART",35.0,3.6314285714285712,0.4844858414982268
CHEM   ,263     ,"CONWAY, STUART",29.0,3.7241379310344827,0.44694763437295587
CHEM   ,144     ,"CONWAY, STUART",52.0,3.786538461538462,0.4739477600853715
LIFESCI,7A      ,"COOK, EMONI",105.0,3.0428571428571427,1.0833683929439386
DESMA  ,173     ,"COONEY, ERIN JOY",14.0,4.0,0.0
DESMA  ,160     ,"COONEY, ERIN JOY",11.0,3.972727272727273,0.0862439361864103
ELTS   ,30      ,"COONEY, ERIN JOY",41.0,3.9707317073170736,0.08901603702875438
AN N EA,15W     ,"COONEY, KATHLYN M",3046.0,3.703447143795141,0.7635692625491369
AN N EA,15      ,"COONEY, KATHLYN M",510.0,3.4364705882352937,0.9013950484935412
AN N EA,220     ,"COONEY, KATHLYN M",25.0,4.0,0.0
HIST   ,M103B   ,"COONEY, KATHLYN M",29.0,3.6965517241379313,0.6338077368765811
AN N EA,M103B   ,"COONEY, KATHLYN M",31.0,3.72258064516129,0.6157658108558307
AN N EA,C267B   ,"COONEY, KATHLYN M",10.0,4.0,0.0
AN N EA,C267A   ,"COONEY, KATHLYN M",8.0,4.0,0.0
SOC WLF,270     ,"COOPER, KHUSHNUMA",32.0,3.7218750000000003,0.8214827961527861
SOC WLF,M290J   ,"COOPER, KHUSHNUMA",80.0,3.93625,0.15987788308581022
SOC WLF,214B    ,"COOPER, KHUSHNUMA",159.0,3.9603773584905664,0.1015718402543001
SOC WLF,210C    ,"COOPER, KHUSHNUMA",54.0,3.9370370370370376,0.14180881273390106
SOC WLF,M290N   ,"COOPER, KHUSHNUMA",24.0,3.8666666666666667,0.3248931448269654
SOC WLF,214A    ,"COOPER, KHUSHNUMA",188.0,3.9750000000000005,0.09926592267367143
SOC WLF,242     ,"COOPER, KHUSHNUMA",159.0,3.933333333333333,0.22053869629125147
EDUC   ,229     ,"COOPER, ROBERT",12.0,4.0,0.0
EDUC   ,443     ,"COOPER, ROBERT",89.0,3.9719101123595504,0.12451141732310171
EDUC   ,451     ,"COOPER, ROBERT",112.0,4.0,0.0
PHYSCI ,3       ,"COOPER, RONALD HALGETH",135.0,2.96,0.9035075682726327
LIFESCI,7C      ,"COOPER, RONALD HALGETH",2484.0,3.3770531400966184,0.6822136546611199
PHYSCI ,111L    ,"COOPER, RONALD HALGETH",802.0,3.7426433915211974,0.31357800798961016
PSYCTRY,178     ,"COOPER, ZIVA D",238.0,3.645798319327731,0.4187355833180065
ARABIC ,181     ,"COOPERSON, MICHAEL DAVID",10.0,4.0,0.0
ARABIC ,177     ,"COOPERSON, MICHAEL DAVID",11.0,3.9181818181818184,0.1336085314245369
ARABIC ,150     ,"COOPERSON, MICHAEL DAVID",68.0,3.8926470588235293,0.33135913361868563
NR EAST,65      ,"COOPERSON, MICHAEL DAVID",145.0,3.7537931034482757,0.49270830562838724
ARCH&UD,103     ,"COPP, MORGANE SALLY-RAE",22.0,3.9181818181818184,0.1336085314245369
ARCH&UD,221     ,"COPP, MORGANE SALLY-RAE",23.0,3.7652173913043474,0.22767004281019212
MGMTFE ,410     ,"CORBETT, CHARLES J",66.0,3.3848484848484848,0.6065906772861183
MGMTFT ,410     ,"CORBETT, CHARLES J",375.0,3.438133333333334,0.44609324386525095
PHYSICS,1A      ,"CORBIN, BRENT",443.0,3.2548532731376976,0.8688450929981616
PHYSICS,5C      ,"CORBIN, BRENT",394.0,2.951015228426396,0.8728339308448572
PHYSICS,189     ,"CORBIN, BRENT",64.0,3.8765625,0.3453902627373128
CHEM   ,96      ,"CORBIN, BRENT",61.0,3.575409836065574,0.4917868849726685
PHYSICS,1C      ,"CORBIN, BRENT",124.0,3.0250000000000004,0.9129555866666277
PHYSICS,170E    ,"CORBIN, BRENT",59.0,3.9084745762711863,0.20108867728764596
PHYSICS,1B      ,"CORBIN, BRENT",1519.0,3.097037524687294,0.8696539567649011
CHEM   ,88A     ,"CORBIN, BRENT",61.0,3.6000000000000005,0.4534024376773942
HIST   ,140C    ,"COREY, MARY F",514.0,3.740272373540856,0.40453740181872155
HIST   ,140A    ,"COREY, MARY F",227.0,3.6594713656387667,0.5798645465553827
HIST   ,C191D   ,"COREY, MARY F",58.0,3.8379310344827586,0.3759253347577454
HIST   ,142D    ,"COREY, MARY F",349.0,3.7449856733524363,0.33754432979957977
HIST   ,142B    ,"COREY, MARY F",326.0,3.833435582822086,0.4168445302685935
GENDER ,185     ,"CORNEJO SALINAS, GIANCARLO FERNANDO",24.0,3.920833333333333,0.1707316770712323
GENDER ,104     ,"CORNEJO SALINAS, GIANCARLO FERNANDO",72.0,3.8819444444444446,0.2456999010134614
GENDER ,202     ,"CORNEJO SALINAS, GIANCARLO FERNANDO",26.0,4.0,0.0
GENDER ,M115    ,"CORNEJO SALINAS, GIANCARLO FERNANDO",20.0,3.85,0.4544227107000705
